trip_id,driver_id,start_time,end_time,start_lat,start_lon,end_lat,end_lon,distance_miles,duration,avg_speed,max_speed,hard_brakes,time_of_day,weather
284,DRIVER-21,2025-09-10 17:24:07.562379,2025-09-10 19:00:07.562379,40.61418099180073,-73.7968802362752,40.8647326414607,-73.87484591037293,31.6,96,54.8,61.8,2,night,fog
285,DRIVER-1,2025-09-09 22:59:02.380058,2025-09-09 23:11:02.380058,40.83205800314052,-74.14106554701002,40.543534540424076,-73.83616265192919,8.5,12,67.8,52.3,4,morning,rain
286,DRIVER-9,2025-09-11 17:26:50.521107,2025-09-11 17:53:50.521107,40.928454341912904,-74.04462349328028,40.896999402140395,-74.12354415964055,14.1,27,23,69.4,0,morning,clear
287,DRIVER-48,2025-09-13 13:52:33.797524,2025-09-13 15:14:33.797524,40.92557385755943,-73.75198156711365,40.77454495290618,-73.77321689562126,54.4,82,53.8,84.7,2,afternoon,fog
288,DRIVER-40,2025-09-09 02:37:52.499099,2025-09-09 03:58:52.499099,40.67498317139163,-73.96813158907439,40.87673904123869,-74.08360898730402,74.1,81,38.6,85.4,2,afternoon,snow
289,DRIVER-35,2025-09-07 04:13:49.161493,2025-09-07 05:46:49.161493,40.61254090961107,-74.1249958636018,40.65820134080878,-74.166032553437,67.7,93,24.5,71.8,1,evening,storm
290,DRIVER-10,2025-09-07 18:13:55.218926,2025-09-07 19:09:55.218926,40.835523548080104,-73.96919783979494,40.90659679861681,-74.1173716106253,69,56,32.4,88.1,2,morning,clear
291,DRIVER-26,2025-09-09 12:44:20.055908,2025-09-09 12:58:20.055908,40.64518216492677,-74.1093758115704,40.80844374319052,-73.85123104749943,10.6,14,59.1,61.1,0,morning,rain
292,DRIVER-20,2025-09-10 10:19:44.649586,2025-09-10 10:35:44.649586,40.970600078534666,-74.11578717188924,40.891860736701695,-73.92188951889898,48.7,16,42.9,51.4,3,night,clear
293,DRIVER-25,2025-09-13 04:15:19.524134,2025-09-13 04:31:19.524134,40.870297444646695,-73.72304058318737,40.73894551919419,-73.82084106936408,46.2,16,55.6,63.3,1,morning,fog
294,DRIVER-36,2025-09-06 16:07:42.248608,2025-09-06 16:18:42.248608,40.62311444188412,-73.79679689748906,40.84955677062726,-73.79688770027123,72.5,11,37.7,65.9,4,night,rain
295,DRIVER-33,2025-09-10 00:00:37.988727,2025-09-10 01:06:37.988727,40.59234294030139,-74.08711672741165,40.65185928511529,-74.11348615815318,30.3,66,27.9,71.8,1,morning,storm
296,DRIVER-7,2025-09-08 20:18:17.435023,2025-09-08 21:11:17.435023,40.931889411519236,-73.97282514876892,40.65045274991395,-74.07120676292654,79.7,53,51.9,65,4,evening,rain
297,DRIVER-47,2025-09-09 08:28:42.551404,2025-09-09 09:28:42.551404,40.85609263563293,-74.16420798723738,40.80554879225209,-74.10816567378043,70.4,60,56.3,75.4,2,night,clear
298,DRIVER-8,2025-09-12 09:33:35.296147,2025-09-12 09:54:35.296147,40.62322548051304,-73.93743561376422,40.96128234235761,-74.04413077551213,17.7,21,53.5,55.5,0,morning,clear
299,DRIVER-20,2025-09-08 03:28:12.976075,2025-09-08 04:42:12.976075,40.57299649413404,-73.83236726275943,40.76462136523463,-73.92348289987142,29,74,51.1,61,2,evening,rain
300,DRIVER-25,2025-09-10 03:07:25.304500,2025-09-10 03:47:25.304500,40.76066771731069,-73.94730833029195,40.815035320428954,-74.12256190348185,40.3,40,51.7,64.6,1,morning,clear
301,DRIVER-27,2025-09-11 02:02:44.837811,2025-09-11 03:11:44.837811,40.62626236735103,-74.11086210386776,40.83808047278245,-73.77656124799717,82.8,69,32.9,84.5,0,afternoon,clear
302,DRIVER-45,2025-09-08 02:22:21.130018,2025-09-08 03:00:21.130018,40.96946491451275,-73.85838237450662,40.66955855133166,-74.06648682683107,22.3,38,64.1,73.9,2,night,storm
303,DRIVER-49,2025-09-06 21:33:55.111883,2025-09-06 22:40:55.111883,40.88612239286634,-73.87309436671116,40.80440696626553,-74.14906667310711,49.4,67,23.6,64.8,1,morning,clear
304,DRIVER-22,2025-09-13 10:51:32.377495,2025-09-13 11:56:32.377495,40.90193682919721,-73.78871885990124,40.96449242176632,-74.18747869673115,59.4,65,31.5,55.9,4,afternoon,fog
305,DRIVER-10,2025-09-11 06:19:10.884391,2025-09-11 07:09:10.884391,40.63023069796533,-73.96024355415811,40.884568013894445,-73.80006083174503,36,50,52.9,87.5,4,morning,rain
306,DRIVER-22,2025-09-13 03:33:47.499810,2025-09-13 03:58:47.499810,40.547682287543026,-73.7597927414388,40.68667898599116,-74.11001359316188,46.5,25,54.3,87.1,0,afternoon,rain
307,DRIVER-48,2025-09-08 06:25:50.283827,2025-09-08 08:03:50.283827,40.63371911983298,-73.74555222640862,40.901247508877205,-73.92576220812933,73.7,98,50.3,73.2,0,afternoon,fog
308,DRIVER-22,2025-09-11 06:53:07.085638,2025-09-11 07:28:07.085638,40.98752240433459,-74.01851015028852,40.885891505689564,-73.85114049754574,71.7,35,35.1,57.1,1,evening,storm
309,DRIVER-23,2025-09-07 03:14:13.375007,2025-09-07 04:15:13.375007,40.7760950573699,-74.15944354677565,40.766449039996715,-73.9059416082872,9.2,61,63.3,89.8,4,evening,storm
310,DRIVER-10,2025-09-08 20:06:54.621342,2025-09-08 21:37:54.621342,40.66462345237144,-74.16934696667741,40.99361809684163,-74.14595592063141,14.9,91,38.4,76.2,3,morning,snow
311,DRIVER-50,2025-09-12 16:31:53.023360,2025-09-12 18:08:53.023360,40.820063740963235,-73.99645301930639,40.785123883790604,-73.97796117250142,40.2,97,69.8,73.1,4,morning,rain
312,DRIVER-17,2025-09-07 17:29:18.827415,2025-09-07 17:41:18.827415,40.88343364035906,-74.00085489730412,40.517620462939746,-73.70119889190197,66.6,12,36.7,75,4,afternoon,clear
313,DRIVER-23,2025-09-07 08:52:46.020119,2025-09-07 10:12:46.020119,40.61821131279541,-74.16122367055496,40.71054462690312,-74.09716744224468,59.4,80,52,52.9,4,evening,fog
314,DRIVER-37,2025-09-11 20:25:45.474568,2025-09-11 20:52:45.474568,40.726060676476806,-73.92527965024232,40.68469231724337,-73.70044708701876,49.7,27,60.6,51.3,3,afternoon,rain
315,DRIVER-45,2025-09-12 15:54:44.182352,2025-09-12 17:33:44.182352,40.93602243500019,-74.01383125649822,40.74599042351869,-74.1741549488071,14.4,99,66.7,50.4,1,evening,rain
316,DRIVER-46,2025-09-10 17:24:50.479024,2025-09-10 18:49:50.479024,40.6166191102238,-74.02085332296579,40.967554650042125,-73.94121787757467,67.7,85,29.1,72.2,0,afternoon,rain
317,DRIVER-43,2025-09-08 14:34:15.743993,2025-09-08 15:26:15.743993,40.7767923058408,-73.95943544755076,40.84380892844317,-74.1988180773661,29.2,52,64.1,66.7,3,evening,storm
318,DRIVER-23,2025-09-07 21:29:32.638102,2025-09-07 22:02:32.638102,40.59195758018988,-73.77237598719543,40.96942489577172,-74.06829648923193,12.8,33,40.6,54.3,4,afternoon,clear
319,DRIVER-1,2025-09-07 18:32:32.203289,2025-09-07 19:59:32.203289,40.57162728225775,-73.73497386656946,40.845252877261714,-73.97799091342665,28.7,87,32.6,51,2,evening,storm
320,DRIVER-14,2025-09-09 07:51:31.363903,2025-09-09 09:28:31.363903,40.5281685476032,-73.90389150409531,40.74405717909275,-74.12222124353778,81.6,97,29.5,68.4,1,night,clear
321,DRIVER-7,2025-09-07 09:55:52.541629,2025-09-07 10:05:52.541629,40.70873642224676,-73.76955409186805,40.512991060564964,-73.77450173172134,84.4,10,41.7,87.5,3,afternoon,fog
322,DRIVER-5,2025-09-11 19:52:30.748965,2025-09-11 20:45:30.748965,40.822777493682494,-73.92578668475436,40.6809969598687,-73.84165781363708,12.8,53,33.8,89.7,3,evening,storm
323,DRIVER-17,2025-09-10 03:16:22.108833,2025-09-10 04:41:22.108833,40.693093156252864,-73.75376239734763,40.53199554829784,-74.09824791472056,33.1,85,26.1,79.5,3,afternoon,storm
324,DRIVER-30,2025-09-08 20:33:18.347405,2025-09-08 21:41:18.347405,40.59558574785044,-73.81654244767806,40.54587715730026,-73.88878496535557,18.7,68,26.4,79.6,2,evening,fog
325,DRIVER-12,2025-09-07 13:40:36.217872,2025-09-07 13:58:36.217872,40.509527832022826,-73.70721541603497,40.957173477282865,-74.11178089359585,24.9,18,69.9,61.9,4,evening,storm
326,DRIVER-15,2025-09-12 18:47:08.283081,2025-09-12 19:15:08.283081,40.83250599257854,-74.00536328487738,40.5373596065088,-73.70370278746857,45.8,28,21.4,70.8,2,evening,storm
327,DRIVER-48,2025-09-06 21:02:08.218918,2025-09-06 21:30:08.218918,40.97737796013345,-73.84153968887662,40.53409731192444,-74.19715256145217,67.9,28,20.4,79.5,2,afternoon,fog
328,DRIVER-18,2025-09-11 19:04:17.466738,2025-09-11 20:38:17.466738,40.715537427838896,-73.72495669696448,40.95485335175438,-73.88785402845288,27.3,94,52.4,74.6,2,night,storm
329,DRIVER-24,2025-09-07 03:04:51.318399,2025-09-07 03:59:51.318399,40.897960514223655,-73.79053568056463,40.50257143720173,-73.7297667164537,36.3,55,38.1,80.6,4,afternoon,storm
330,DRIVER-20,2025-09-08 11:29:54.576159,2025-09-08 12:52:54.576159,40.800119031749944,-73.96205527320197,40.76924015605619,-74.1450805625514,75.8,83,58.3,55.1,2,morning,clear
331,DRIVER-12,2025-09-10 02:01:31.884268,2025-09-10 02:45:31.884268,40.600809325921155,-74.16054218868796,40.5083460348626,-74.0517572334296,79.1,44,22.2,55.4,3,morning,snow
332,DRIVER-41,2025-09-08 09:44:04.304638,2025-09-08 10:38:04.304638,40.82728331831549,-73.73810641236764,40.528477498666994,-74.01519458224115,25.9,54,44.3,63.2,2,night,clear
333,DRIVER-4,2025-09-07 14:43:46.745332,2025-09-07 16:21:46.745332,40.75505983899602,-73.8299912374066,40.74069759599536,-74.12418912947857,15,98,63.3,89.9,2,evening,storm
334,DRIVER-22,2025-09-12 07:11:12.220930,2025-09-12 07:30:12.220930,40.66218489922921,-73.8470954595893,40.82915401664748,-74.03924592892952,54.4,19,37.6,62.5,3,night,clear
335,DRIVER-7,2025-09-11 15:02:41.079457,2025-09-11 15:17:41.079457,40.99979328045224,-73.7345893337393,40.7108692452837,-73.82102575991539,45.2,15,53.7,68.2,4,night,rain
336,DRIVER-17,2025-09-09 10:59:37.543276,2025-09-09 12:33:37.543276,40.95544285089528,-74.19097628710354,40.65885733143429,-74.0732856844005,45,94,47,80.2,1,night,storm
337,DRIVER-33,2025-09-12 12:47:46.694284,2025-09-12 13:48:46.694284,40.993896600733095,-73.78201541796373,40.831783800377686,-73.95954871513707,11.1,61,38.4,77,2,afternoon,clear
338,DRIVER-9,2025-09-09 07:00:55.560176,2025-09-09 07:43:55.560176,40.66045131336621,-73.81452364763159,40.74519829454473,-74.14245261446567,72.7,43,60.3,74.5,1,evening,rain
339,DRIVER-29,2025-09-11 07:36:41.401261,2025-09-11 08:59:41.401261,40.64682980877992,-74.16283920598244,40.63232153750546,-73.85016332109464,43.6,83,21.4,50.9,3,afternoon,storm
340,DRIVER-21,2025-09-13 12:48:46.167589,2025-09-13 13:56:46.167589,40.936294954780585,-73.93572304802483,40.531792024549055,-73.86861558492572,35.3,68,33.2,80.4,4,morning,storm
341,DRIVER-49,2025-09-12 16:07:16.529645,2025-09-12 16:40:16.529645,40.7925597615299,-73.74319910499808,40.67304083403219,-73.86071115069335,65.3,33,28.1,81.3,2,afternoon,rain
342,DRIVER-21,2025-09-09 21:43:37.320707,2025-09-09 22:32:37.320707,40.8653610426314,-73.7342910390681,40.68373325721686,-74.11953011580879,20,49,39.8,52.9,1,afternoon,clear
343,DRIVER-8,2025-09-13 00:54:34.744111,2025-09-13 01:50:34.744111,40.63869374494686,-73.97593857416342,40.97554441818214,-73.97161065755445,74,56,59.1,78.1,0,evening,snow
344,DRIVER-8,2025-09-11 23:51:55.999669,2025-09-12 01:26:55.999669,40.77469360194512,-74.0392768759599,40.911192296901035,-73.92981849258608,19.8,95,61.2,67.4,2,evening,clear
345,DRIVER-23,2025-09-12 05:54:22.905799,2025-09-12 06:30:22.905799,40.844489054879915,-73.9447111488183,40.62782070690724,-73.93101166038306,42.5,36,23.6,57.3,2,evening,fog
346,DRIVER-36,2025-09-08 13:07:01.876266,2025-09-08 13:32:01.876266,40.65049559507017,-74.07391711287858,40.84474441667411,-73.84013054506626,55.8,25,54.6,65.6,4,night,rain
347,DRIVER-43,2025-09-08 06:36:29.548988,2025-09-08 07:20:29.548988,40.86446652269772,-73.91393655689306,40.60764289273371,-74.07171396606334,22,44,29.4,57.6,2,evening,snow
348,DRIVER-16,2025-09-06 18:54:25.012888,2025-09-06 20:04:25.012888,40.52697924013412,-73.96459457584191,40.68691654459018,-73.86084953097514,63.7,70,62.4,54.4,0,morning,clear
349,DRIVER-14,2025-09-09 06:11:43.718853,2025-09-09 06:43:43.718853,40.76134279694152,-73.91962508538288,40.80798211749314,-73.95627907278325,58.2,32,47.5,58.4,2,evening,storm
350,DRIVER-28,2025-09-12 13:55:29.562458,2025-09-12 14:53:29.562458,40.88531445959368,-73.7145423466309,40.974225257050065,-74.16802008381725,56.5,58,60.2,65.3,0,evening,snow
351,DRIVER-45,2025-09-10 18:48:51.920037,2025-09-10 20:09:51.920037,40.98695705612836,-73.71820307501052,40.6159683330672,-73.99578326069542,54.3,81,30.8,73.3,2,evening,clear
352,DRIVER-41,2025-09-07 12:30:28.571250,2025-09-07 12:57:28.571250,40.969854036844794,-74.14399495374248,40.75053823629264,-74.04636609608744,12.8,27,57.6,70.2,1,afternoon,fog
353,DRIVER-47,2025-09-10 10:14:52.211219,2025-09-10 11:11:52.211219,40.69782803798033,-73.93727683111588,40.68276748442043,-73.8870378175372,77.6,57,48.2,78.4,0,night,clear
354,DRIVER-13,2025-09-12 19:45:36.268982,2025-09-12 20:55:36.268982,40.720897240300346,-73.99627707820154,40.83864488884847,-73.90270953051339,12.2,70,31.7,55.5,4,night,fog
355,DRIVER-22,2025-09-12 05:07:16.949567,2025-09-12 06:33:16.949567,40.623822923710854,-74.1087920985419,40.7372848415947,-73.92915333027344,68.2,86,60.4,87.1,2,evening,clear
356,DRIVER-49,2025-09-07 01:06:14.740900,2025-09-07 02:28:14.740900,40.75475833071804,-74.08934833436605,40.71620605971248,-73.77651854110411,35.6,82,68.3,72,3,afternoon,fog
357,DRIVER-50,2025-09-13 00:32:22.625148,2025-09-13 01:12:22.625148,40.9762503410133,-74.11129901006764,40.987361470207915,-74.05956012076582,5.8,40,38.9,51,0,afternoon,storm
358,DRIVER-48,2025-09-13 05:40:00.578937,2025-09-13 06:16:00.578937,40.91268046410902,-73.76796950801366,40.64959507889819,-73.82621932758072,18.4,36,43.4,51.1,3,evening,clear
359,DRIVER-40,2025-09-12 02:25:31.161934,2025-09-12 03:57:31.161934,40.68535312984116,-74.03989902888387,40.71191471339229,-73.91474006995479,78.6,92,37.7,83.6,0,night,snow
360,DRIVER-30,2025-09-10 17:35:45.501906,2025-09-10 18:01:45.501906,40.553340755742155,-73.80142869736002,40.64051711197352,-74.0932450055492,42.9,26,39.3,89.7,2,evening,snow
361,DRIVER-21,2025-09-08 03:56:34.085968,2025-09-08 05:22:34.085968,40.64331227948918,-73.75398365730877,40.87116073749413,-74.02266586296327,18.7,86,28.5,65.8,0,morning,storm
362,DRIVER-8,2025-09-12 04:32:31.386554,2025-09-12 05:44:31.386554,40.99769501740002,-73.98882228419868,40.841988586138605,-74.00444307941574,58.9,72,26.6,50.5,4,evening,fog
363,DRIVER-8,2025-09-12 15:50:56.955050,2025-09-12 17:09:56.955050,40.70942054728028,-73.7821524839655,40.76695847932666,-74.1499057503077,50.7,79,52,58.1,1,morning,rain
364,DRIVER-6,2025-09-07 12:00:51.424221,2025-09-07 13:21:51.424221,40.92147157459208,-74.11398024270551,40.64441743620491,-73.85364474394194,29.3,81,26.8,60.4,0,night,rain
365,DRIVER-33,2025-09-11 14:29:46.766385,2025-09-11 14:54:46.766385,40.64182898229102,-74.08620608187556,40.84684981785625,-73.82563764069073,25,25,63.6,87.2,1,evening,clear
366,DRIVER-24,2025-09-10 07:32:56.578535,2025-09-10 08:37:56.578535,40.98415173535319,-74.02053276433196,40.61945943514014,-74.1622341407047,80.8,65,36,87.4,0,evening,storm
367,DRIVER-25,2025-09-10 22:01:15.159987,2025-09-10 23:17:15.159987,40.91463773284873,-74.05651186681327,40.53337966934723,-73.82836205516836,59.6,76,44.7,62.4,0,night,fog
368,DRIVER-16,2025-09-06 22:21:44.537305,2025-09-06 23:24:44.537305,40.67903673655371,-73.88494953322153,40.82510857730179,-73.94273946226855,10.5,63,66.9,60.5,3,afternoon,fog
369,DRIVER-41,2025-09-07 08:20:41.714755,2025-09-07 08:36:41.714755,40.876024003686226,-73.76607600693448,40.927917966606664,-73.85495461769248,67.2,16,33.7,63.2,3,evening,rain
370,DRIVER-4,2025-09-09 13:24:12.385165,2025-09-09 14:49:12.385165,40.62630178449366,-74.1466098763732,40.866462087999786,-74.06225408484286,28.5,85,42.7,67.4,2,morning,clear
371,DRIVER-43,2025-09-07 11:47:59.229248,2025-09-07 12:26:59.229248,40.66839868873918,-73.89275948991093,40.80600964815518,-73.79218931368692,38.6,39,55.4,77.9,2,night,clear
372,DRIVER-33,2025-09-06 17:52:56.093082,2025-09-06 18:59:56.093082,40.96041046906186,-73.92427642459414,40.510621218147925,-74.11852840778008,51.5,67,55.1,72.3,0,afternoon,snow
373,DRIVER-5,2025-09-07 09:29:34.897708,2025-09-07 10:52:34.897708,40.86797023933224,-74.12223257785676,40.714598755009106,-73.93755935591774,77,83,43.6,56,3,morning,rain
374,DRIVER-46,2025-09-11 04:21:57.770551,2025-09-11 05:16:57.770551,40.525537800855226,-73.88396097690546,40.851359337190075,-74.1114889734357,71.2,55,58.1,50.8,1,night,storm
375,DRIVER-32,2025-09-13 08:22:20.977885,2025-09-13 08:49:20.977885,40.77446834408255,-73.90041329276187,40.82010192636339,-73.80036161600732,72.3,27,55.6,85.2,1,night,clear
376,DRIVER-2,2025-09-12 18:44:42.071799,2025-09-12 18:54:42.071799,40.8087907261628,-74.04444599907839,40.643277519721025,-73.96824324753946,70.4,10,33.3,73.4,3,night,clear
377,DRIVER-17,2025-09-08 07:59:48.885931,2025-09-08 08:24:48.885931,40.77316182831677,-73.90041978433763,40.860762445423795,-73.97705307608626,17.1,25,34.9,89.8,0,morning,rain
378,DRIVER-14,2025-09-10 07:13:33.111719,2025-09-10 08:18:33.111719,40.593236429398786,-73.84541319546526,40.57971954333161,-73.78629605868021,79.1,65,49.9,79.1,3,morning,storm
379,DRIVER-38,2025-09-09 05:53:10.113623,2025-09-09 06:39:10.113623,40.72636058718903,-74.13296442187168,40.52624902030581,-73.7736552797369,77.7,46,37.5,76.3,1,afternoon,snow
380,DRIVER-28,2025-09-08 05:30:08.984974,2025-09-08 05:59:08.984974,40.59706095844748,-73.85494138686866,40.840175180713395,-74.06359358254247,61.6,29,62.8,50.5,2,evening,snow
381,DRIVER-14,2025-09-08 23:27:54.076260,2025-09-09 00:58:54.076260,40.55031975672547,-73.74050812431179,40.62049793622381,-74.1197503046387,69.6,91,46.4,67.8,4,night,snow
382,DRIVER-2,2025-09-11 07:38:41.788852,2025-09-11 08:34:41.788852,40.52572061112918,-73.89114092843894,40.806116488953805,-73.82046407959857,80.6,56,68.8,77.5,1,morning,snow
383,DRIVER-50,2025-09-10 00:15:04.877633,2025-09-10 00:30:04.877633,40.93825661943721,-74.1014717347284,40.93213150408883,-74.0913847694926,31.7,15,25.9,76.4,2,morning,snow
384,DRIVER-25,2025-09-10 06:23:25.163863,2025-09-10 07:01:25.163863,40.87189234344024,-73.886502907838,40.623873610840576,-74.0029812458728,31.3,38,62.1,67.2,1,morning,snow
385,DRIVER-45,2025-09-07 23:59:47.268543,2025-09-08 00:56:47.268543,40.97108449163197,-73.91099428895394,40.99050578317378,-73.74028471291071,26.2,57,39.8,80.8,2,morning,fog
386,DRIVER-18,2025-09-12 14:59:21.548688,2025-09-12 15:16:21.548688,40.51610083898724,-74.15355737341723,40.937756018356474,-73.75306637938127,33.6,17,21,54.6,3,evening,fog
387,DRIVER-26,2025-09-11 21:36:45.851447,2025-09-11 22:42:45.851447,40.95905275835195,-74.0217187360121,40.65612414955301,-74.0976455081153,60.4,66,67.9,88.9,4,evening,clear
388,DRIVER-35,2025-09-12 16:27:17.660861,2025-09-12 16:48:17.660861,40.657614229319144,-73.96582911466346,40.91974363312881,-74.08450679397203,14.9,21,56.6,80,4,night,snow
389,DRIVER-44,2025-09-12 16:04:40.676943,2025-09-12 16:57:40.676943,40.54253420695042,-73.75942811326401,40.57956853357602,-73.76400273891677,51.2,53,68,57.9,2,evening,storm
390,DRIVER-17,2025-09-10 02:05:03.985059,2025-09-10 03:14:03.985059,40.67111130830602,-74.15157374380135,40.60887169093593,-73.96930689323968,49.1,69,62,76.9,2,afternoon,snow
391,DRIVER-34,2025-09-07 16:48:16.242870,2025-09-07 17:14:16.242870,40.8407476212445,-74.07354114896836,40.71722626477863,-74.05792439936828,65.6,26,36,79.7,4,morning,storm
392,DRIVER-23,2025-09-12 15:04:21.509909,2025-09-12 16:43:21.509909,40.67596100443909,-74.12962428502843,40.59836695041845,-73.79038778845923,41.9,99,28,76.5,4,afternoon,storm
393,DRIVER-14,2025-09-10 02:58:20.927541,2025-09-10 03:58:20.927541,40.784350295524064,-73.79008735936759,40.90991388011937,-73.74545639597147,31.6,60,67.7,63,2,night,rain
394,DRIVER-14,2025-09-08 14:58:59.579643,2025-09-08 15:35:59.579643,40.91817457866006,-73.75465304258992,40.82347829704316,-74.02199135292169,81,37,34.1,53.4,0,morning,clear
395,DRIVER-7,2025-09-10 04:48:46.619463,2025-09-10 06:03:46.619463,40.877302403137215,-73.9419363613787,40.80766330087579,-73.8300311518344,49.6,75,25,63,3,evening,fog
396,DRIVER-1,2025-09-13 15:12:05.765301,2025-09-13 16:36:05.765301,40.94896731667642,-73.83071641437766,40.59266288634486,-73.84238605077437,21.5,84,58.4,84.3,1,evening,snow
397,DRIVER-29,2025-09-06 20:38:07.152191,2025-09-06 22:14:07.152191,40.61435867639959,-73.70913592346699,40.5869469842612,-74.1808451092665,66.8,96,52.5,56.6,3,night,snow
398,DRIVER-49,2025-09-13 01:28:06.837325,2025-09-13 02:49:06.837325,40.80390469755486,-73.92914147239577,40.641001177849105,-74.05102404415561,14.5,81,34.2,67.1,2,morning,rain
399,DRIVER-46,2025-09-10 21:09:36.987422,2025-09-10 22:19:36.987422,40.850916754809234,-73.81972795760744,40.74993778129593,-74.09495899604505,16.1,70,63.5,63.8,3,evening,storm
400,DRIVER-23,2025-09-08 23:59:18.841317,2025-09-09 01:21:18.841317,40.849659436365016,-74.08378902034401,40.626112797410855,-73.78116802199224,58.2,82,37.1,70.9,1,evening,rain
401,DRIVER-8,2025-09-07 08:25:41.807616,2025-09-07 09:40:41.807616,40.91409418370195,-74.06673712610255,40.527370265384526,-73.84637957520737,42.6,75,20.9,58.5,3,evening,clear
402,DRIVER-29,2025-09-09 04:09:11.509060,2025-09-09 04:54:11.509060,40.67050386884985,-74.17424268459656,40.55757726005222,-74.17919585550996,67.7,45,29.9,87.2,1,morning,storm
403,DRIVER-11,2025-09-08 17:53:11.191255,2025-09-08 18:05:11.191255,40.63000109992961,-73.87062554954662,40.896765399040376,-73.80684196536558,5.6,12,48,75,1,night,snow
404,DRIVER-4,2025-09-09 17:21:33.582845,2025-09-09 18:02:33.582845,40.85121999079764,-74.00797580421902,40.85689470669545,-73.88830414421196,8.7,41,22.3,77.4,3,night,rain
405,DRIVER-40,2025-09-10 12:29:09.203740,2025-09-10 13:34:09.203740,40.95951684513159,-73.96411570278268,40.86396403314855,-74.11555710254804,40.9,65,33.5,83,0,evening,snow
406,DRIVER-1,2025-09-09 12:05:10.095806,2025-09-09 13:18:10.095806,40.99174433633262,-73.8439385928618,40.541329468827115,-73.78369139023702,83.9,73,51.6,65,1,night,fog
407,DRIVER-41,2025-09-13 01:29:24.710797,2025-09-13 02:51:24.710797,40.90670113563965,-74.11142574367085,40.85945500616877,-74.16966490957482,66.5,82,32.4,77.4,3,morning,rain
408,DRIVER-1,2025-09-10 02:01:59.584520,2025-09-10 03:04:59.584520,40.635240203173865,-73.95548364245133,40.72459228750243,-73.82689276671856,73.7,63,30.8,80.6,1,morning,snow
409,DRIVER-27,2025-09-07 10:30:46.791133,2025-09-07 12:08:46.791133,40.952166405102304,-74.05002230185912,40.815164087643716,-74.1747437628911,6,98,64.7,52.9,3,night,rain
410,DRIVER-20,2025-09-10 00:00:05.144981,2025-09-10 00:48:05.144981,40.591490351714896,-73.87632336387196,40.646341124429604,-74.10183829535937,59.8,48,38,86.3,1,night,rain
411,DRIVER-11,2025-09-09 12:13:43.931552,2025-09-09 13:21:43.931552,40.65541126985759,-74.12196542260004,40.84367996818017,-73.83951667216157,25.3,68,21.7,56.9,2,evening,rain
412,DRIVER-37,2025-09-13 11:59:05.918033,2025-09-13 13:32:05.918033,40.746584550735996,-73.97529822087947,40.50337598308919,-73.98055193838997,48,93,30.5,56,1,night,storm
413,DRIVER-32,2025-09-11 14:25:34.909342,2025-09-11 14:39:34.909342,40.99055080117644,-74.1287925625164,40.82499985642008,-74.02893754469906,40.1,14,69,70.1,4,morning,storm
414,DRIVER-10,2025-09-10 13:53:52.660925,2025-09-10 14:34:52.660925,40.81135256275102,-74.1213099196033,40.92390496559322,-73.82772491330738,28.6,41,20.1,85,4,night,rain
415,DRIVER-7,2025-09-10 14:22:19.737354,2025-09-10 15:42:19.737354,40.94013289225525,-73.77257217130175,40.57860625439827,-73.77235873186709,71.5,80,21.5,53.1,2,evening,rain
416,DRIVER-17,2025-09-11 11:33:50.999009,2025-09-11 12:42:50.999009,40.90215632189799,-73.9280870949854,40.7354549427813,-74.1866765463329,14.4,69,52.9,72.2,2,afternoon,storm
417,DRIVER-5,2025-09-07 20:20:13.810631,2025-09-07 20:33:13.810631,40.699663743981645,-73.99423653165634,40.913968310431535,-73.98600966333568,30.2,13,57.1,82.8,4,afternoon,rain
418,DRIVER-24,2025-09-13 09:32:38.628148,2025-09-13 09:59:38.628148,40.64173904743892,-73.74053380984394,40.895208982525155,-74.19293459957595,57.4,27,68.3,56.6,3,morning,clear
419,DRIVER-18,2025-09-07 03:32:17.695688,2025-09-07 04:36:17.695688,40.81468518554896,-73.97965473409462,40.869915465693325,-73.83060092968236,19.2,64,27,53.9,1,afternoon,storm
420,DRIVER-16,2025-09-13 02:59:07.201351,2025-09-13 04:23:07.201351,40.657160306689015,-73.97028377964695,40.87876424152149,-74.04026406822686,45.4,84,66.2,75.6,0,morning,storm
421,DRIVER-35,2025-09-09 19:01:24.222417,2025-09-09 19:56:24.222417,40.8340168614632,-73.74765812804453,40.99309683367777,-73.73814682357774,44.8,55,65.8,53.6,2,morning,storm
422,DRIVER-7,2025-09-11 07:39:16.565513,2025-09-11 09:16:16.565513,40.65424619060013,-74.15449810938281,40.954077190185444,-73.77273579388624,58.1,97,59.7,86.6,0,afternoon,fog
423,DRIVER-39,2025-09-10 16:39:58.050854,2025-09-10 17:48:58.050854,40.601617690704785,-73.81142244269236,40.81487704396319,-73.99901001810831,33.6,69,59.5,56.4,4,morning,fog
424,DRIVER-24,2025-09-07 04:18:25.383071,2025-09-07 05:23:25.383071,40.821814705052915,-73.71308786041581,40.63619268547292,-73.80206269108454,51.9,65,39.4,81.7,1,morning,storm
425,DRIVER-27,2025-09-09 05:45:11.371354,2025-09-09 06:36:11.371354,40.78381632938459,-74.19179091909149,40.85493694508053,-73.90089165425485,42.9,51,52.2,72.3,4,evening,snow
